,Generator,Time,Value,Zones
295,CALPIN_1_AGNEW,8,0.0,PGE_valley
296,CALPIN_1_AGNEW,9,0.0,PGE_valley
297,CALPIN_1_AGNEW,10,0.0,PGE_valley
298,CALPIN_1_AGNEW,11,0.0,PGE_valley
299,CALPIN_1_AGNEW,12,0.0,PGE_valley
300,CALPIN_1_AGNEW,13,0.0,PGE_valley
301,CALPIN_1_AGNEW,14,0.0,PGE_valley
302,CALPIN_1_AGNEW,15,0.0,PGE_valley
303,CALPIN_1_AGNEW,16,0.0,PGE_valley
304,CALPIN_1_AGNEW,17,0.0,PGE_valley
305,CALPIN_1_AGNEW,18,0.0,PGE_valley
306,CALPIN_1_AGNEW,19,0.0,PGE_valley
307,CALPIN_1_AGNEW,20,0.0,PGE_valley
308,CALPIN_1_AGNEW,21,0.0,PGE_valley
309,CALPIN_1_AGNEW,22,0.0,PGE_valley
310,CALPIN_1_AGNEW,23,0.0,PGE_valley
311,CALPIN_1_AGNEW,24,0.0,PGE_valley
312,CHEVCD_6_UNIT,1,0.0,PGE_valley
313,CHEVCD_6_UNIT,2,0.0,PGE_valley
314,CHEVCD_6_UNIT,3,0.0,PGE_valley
315,CHEVCD_6_UNIT,4,0.0,PGE_valley
316,CHEVCD_6_UNIT,5,0.0,PGE_valley
317,CHEVCD_6_UNIT,6,0.0,PGE_valley
318,CHEVCD_6_UNIT,7,0.0,PGE_valley
319,CHEVCD_6_UNIT,8,0.0,PGE_valley
320,CHEVCD_6_UNIT,9,0.0,PGE_valley
321,CHEVCD_6_UNIT,10,0.0,PGE_valley
322,CHEVCD_6_UNIT,11,0.0,PGE_valley
323,CHEVCD_6_UNIT,12,0.0,PGE_valley
324,CHEVCD_6_UNIT,13,0.0,PGE_valley
325,CHEVCD_6_UNIT,14,0.0,PGE_valley
326,CHEVCD_6_UNIT,15,0.0,PGE_valley
327,CHEVCD_6_UNIT,16,0.0,PGE_valley
328,CHEVCD_6_UNIT,17,0.0,PGE_valley
329,CHEVCD_6_UNIT,18,0.0,PGE_valley
330,CHEVCD_6_UNIT,19,0.0,PGE_valley
331,CHEVCD_6_UNIT,20,0.0,PGE_valley
332,CHEVCD_6_UNIT,21,0.0,PGE_valley
333,CHEVCD_6_UNIT,22,0.0,PGE_valley
334,CHEVCD_6_UNIT,23,0.0,PGE_valley
335,CHEVCD_6_UNIT,24,0.0,PGE_valley
336,CHEVCY_1_UNIT,1,0.0,PGE_valley
337,CHEVCY_1_UNIT,2,0.0,PGE_valley
338,CHEVCY_1_UNIT,3,0.0,PGE_valley
339,CHEVCY_1_UNIT,4,0.0,PGE_valley
340,CHEVCY_1_UNIT,5,0.0,PGE_valley
341,CHEVCY_1_UNIT,6,0.0,PGE_valley
342,CHEVCY_1_UNIT,7,0.0,PGE_valley
343,CHEVCY_1_UNIT,8,0.0,PGE_valley
344,CHEVCY_1_UNIT,9,0.0,PGE_valley
345,CHEVCY_1_UNIT,10,0.0,PGE_valley
346,CHEVCY_1_UNIT,11,0.0,PGE_valley
347,CHEVCY_1_UNIT,12,0.0,PGE_valley
348,CHEVCY_1_UNIT,13,0.0,PGE_valley
349,CHEVCY_1_UNIT,14,0.0,PGE_valley
350,CHEVCY_1_UNIT,15,0.0,PGE_valley
351,CHEVCY_1_UNIT,16,0.0,PGE_valley
352,CHEVCY_1_UNIT,17,0.0,PGE_valley
353,CHEVCY_1_UNIT,18,0.0,PGE_valley
354,CHEVCY_1_UNIT,19,0.0,PGE_valley
355,CHEVCY_1_UNIT,20,0.0,PGE_valley
356,CHEVCY_1_UNIT,21,0.0,PGE_valley
357,CHEVCY_1_UNIT,22,0.0,PGE_valley
358,CHEVCY_1_UNIT,23,0.0,PGE_valley
359,CHEVCY_1_UNIT,24,0.0,PGE_valley
360,DALYCT_1_FCELL,1,0.0,PGE_valley
361,DALYCT_1_FCELL,2,0.0,PGE_valley
362,DALYCT_1_FCELL,3,0.0,PGE_valley
363,DALYCT_1_FCELL,4,0.0,PGE_valley
364,DALYCT_1_FCELL,5,0.0,PGE_valley
365,DALYCT_1_FCELL,6,0.0,PGE_valley
366,DALYCT_1_FCELL,7,0.0,PGE_valley
367,DALYCT_1_FCELL,8,0.0,PGE_valley
368,DALYCT_1_FCELL,9,0.0,PGE_valley
369,DALYCT_1_FCELL,10,0.0,PGE_valley
370,DALYCT_1_FCELL,11,0.0,PGE_valley
371,DALYCT_1_FCELL,12,0.0,PGE_valley
372,DALYCT_1_FCELL,13,0.0,PGE_valley
373,DALYCT_1_FCELL,14,0.0,PGE_valley
374,DALYCT_1_FCELL,15,0.0,PGE_valley
375,DALYCT_1_FCELL,16,0.0,PGE_valley
376,DALYCT_1_FCELL,17,0.0,PGE_valley
377,DALYCT_1_FCELL,18,0.0,PGE_valley
378,DALYCT_1_FCELL,19,0.0,PGE_valley
379,DALYCT_1_FCELL,20,0.0,PGE_valley
380,DALYCT_1_FCELL,21,0.0,PGE_valley
381,DALYCT_1_FCELL,22,0.0,PGE_valley
382,DALYCT_1_FCELL,23,0.0,PGE_valley
383,DALYCT_1_FCELL,24,0.0,PGE_valley
384,SLACK1,1,0.0,PGE_valley
385,SLACK1,2,-0.0,PGE_valley
386,SLACK1,3,-0.0,PGE_valley
387,SLACK1,4,-0.0,PGE_valley
388,SLACK1,5,-0.0,PGE_valley
389,SLACK1,6,-0.0,PGE_valley
390,SLACK1,7,-0.0,PGE_valley
391,SLACK1,8,-0.0,PGE_valley
392,SLACK1,9,-0.0,PGE_valley
393,SLACK1,10,-0.0,PGE_valley
394,SLACK1,11,-0.0,PGE_valley
395,SLACK1,12,-0.0,PGE_valley
396,SLACK1,13,-0.0,PGE_valley
397,SLACK1,14,-0.0,PGE_valley
398,SLACK1,15,-0.0,PGE_valley
399,SLACK1,16,-0.0,PGE_valley
400,SLACK1,17,-0.0,PGE_valley
401,SLACK1,18,-0.0,PGE_valley
402,SLACK1,19,-0.0,PGE_valley
403,SLACK1,20,-0.0,PGE_valley
404,SLACK1,21,-0.0,PGE_valley
405,SLACK1,22,-0.0,PGE_valley
406,SLACK1,23,-0.0,PGE_valley
407,SLACK1,24,-0.0,PGE_valley
408,DISCOV_1_CHEVRN,1,0.0,PGE_valley
409,DISCOV_1_CHEVRN,2,0.0,PGE_valley
410,DISCOV_1_CHEVRN,3,0.0,PGE_valley
411,DISCOV_1_CHEVRN,4,0.0,PGE_valley
412,DISCOV_1_CHEVRN,5,0.0,PGE_valley
413,DISCOV_1_CHEVRN,6,0.0,PGE_valley
414,DISCOV_1_CHEVRN,7,0.0,PGE_valley
415,DISCOV_1_CHEVRN,8,0.0,PGE_valley
416,DISCOV_1_CHEVRN,9,0.0,PGE_valley
417,DISCOV_1_CHEVRN,10,0.0,PGE_valley
418,DISCOV_1_CHEVRN,11,0.0,PGE_valley
419,DISCOV_1_CHEVRN,12,0.0,PGE_valley
420,DISCOV_1_CHEVRN,13,0.0,PGE_valley
421,DISCOV_1_CHEVRN,14,0.0,PGE_valley
422,DISCOV_1_CHEVRN,15,0.0,PGE_valley
423,DISCOV_1_CHEVRN,16,0.0,PGE_valley
424,DISCOV_1_CHEVRN,17,0.0,PGE_valley
425,DISCOV_1_CHEVRN,18,0.0,PGE_valley
426,DISCOV_1_CHEVRN,19,0.0,PGE_valley
427,DISCOV_1_CHEVRN,20,0.0,PGE_valley
428,DISCOV_1_CHEVRN,21,0.0,PGE_valley
429,DISCOV_1_CHEVRN,22,0.0,PGE_valley
430,DISCOV_1_CHEVRN,23,0.0,PGE_valley
431,DISCOV_1_CHEVRN,24,0.0,PGE_valley
432,MALAGA_1_PL1X2,1,0.0,PGE_valley
433,MALAGA_1_PL1X2,2,0.0,PGE_valley
434,MALAGA_1_PL1X2,3,0.0,PGE_valley
435,MALAGA_1_PL1X2,4,0.0,PGE_valley
436,MALAGA_1_PL1X2,5,0.0,PGE_valley
437,MALAGA_1_PL1X2,6,0.0,PGE_valley
438,MALAGA_1_PL1X2,7,0.0,PGE_valley
439,MALAGA_1_PL1X2,8,0.0,PGE_valley
440,MALAGA_1_PL1X2,9,0.0,PGE_valley
441,MALAGA_1_PL1X2,10,0.0,PGE_valley
442,MALAGA_1_PL1X2,11,0.0,PGE_valley
443,MALAGA_1_PL1X2,12,0.0,PGE_valley
444,MALAGA_1_PL1X2,13,0.0,PGE_valley
445,MALAGA_1_PL1X2,14,0.0,PGE_valley
446,MALAGA_1_PL1X2,15,0.0,PGE_valley
447,MALAGA_1_PL1X2,16,0.0,PGE_valley
448,MALAGA_1_PL1X2,17,0.0,PGE_valley
449,MALAGA_1_PL1X2,18,0.0,PGE_valley
450,MALAGA_1_PL1X2,19,0.0,PGE_valley
451,MALAGA_1_PL1X2,20,0.0,PGE_valley
452,MALAGA_1_PL1X2,21,0.0,PGE_valley
453,MALAGA_1_PL1X2,22,0.0,PGE_valley
454,MALAGA_1_PL1X2,23,0.0,PGE_valley
455,MALAGA_1_PL1X2,24,0.0,PGE_valley
456,SALIRV_2_UNIT,1,0.0,PGE_valley
457,SALIRV_2_UNIT,2,0.0,PGE_valley
458,SALIRV_2_UNIT,3,0.0,PGE_valley
459,SALIRV_2_UNIT,4,0.0,PGE_valley
460,SALIRV_2_UNIT,5,0.0,PGE_valley
461,SALIRV_2_UNIT,6,0.0,PGE_valley
462,SALIRV_2_UNIT,7,0.0,PGE_valley
463,SALIRV_2_UNIT,8,0.0,PGE_valley
464,SALIRV_2_UNIT,9,0.0,PGE_valley
465,SALIRV_2_UNIT,10,0.0,PGE_valley
466,SALIRV_2_UNIT,11,0.0,PGE_valley
467,SALIRV_2_UNIT,12,0.0,PGE_valley
468,SALIRV_2_UNIT,13,0.0,PGE_valley
469,SALIRV_2_UNIT,14,0.0,PGE_valley
470,SALIRV_2_UNIT,15,0.0,PGE_valley
471,SALIRV_2_UNIT,16,0.0,PGE_valley
472,SALIRV_2_UNIT,17,0.0,PGE_valley
473,SALIRV_2_UNIT,18,0.0,PGE_valley
474,SALIRV_2_UNIT,19,0.0,PGE_valley
475,SALIRV_2_UNIT,20,0.0,PGE_valley
476,SALIRV_2_UNIT,21,0.0,PGE_valley
477,SALIRV_2_UNIT,22,0.0,PGE_valley
478,SALIRV_2_UNIT,23,0.0,PGE_valley
479,SALIRV_2_UNIT,24,0.0,PGE_valley
480,SGREGY_6_SANGER,1,0.0,PGE_valley
481,SGREGY_6_SANGER,2,0.0,PGE_valley
